3	0	2012-12-09.09:44:40	9	118	1
0	0	2012-12-09.09:44:48	8	116	1
0	0	2012-12-09.09:44:57	7	116	1
120	18	2012-12-09.09:45:07	6	130	1
0	0	2012-12-09.09:45:15	5	118	1
0	0	2012-12-09.09:45:24	4	118	1
0	0	2012-12-09.09:45:33	4	118	1
0	0	2012-12-09.09:45:42	3	118	1
3	0	2012-12-09.09:45:52	2	116	1
12	3	2012-12-09.09:46:01	2	130	1
21	6	2012-12-09.09:46:10	2	118	1
3	0	2012-12-09.09:46:18	2	118	1
3	0	2012-12-09.09:46:27	1	118	1
3	0	2012-12-09.09:46:36	1	118	1
3	0	2012-12-09.09:46:45	1	118	1
3	3	2012-12-09.09:46:55	1	116	1
30	9	2012-12-09.09:47:03	1	127	1
0	0	2012-12-09.09:47:12	0	118	1
0	0	2012-12-09.09:47:21	0	118	1
0	0	2012-12-09.09:47:29	0	118	1
3	0	2012-12-09.09:47:38	0	118	1
0	0	2012-12-09.09:47:48	0	116	1
0	0	2012-12-09.09:47:57	0	116	1
24	12	2012-12-09.09:48:07	0	127	1
3	0	2012-12-09.09:48:16	0	118	1
3	0	2012-12-09.09:48:25	0	118	1
3	0	2012-12-09.09:48:33	0	118	1
0	0	2012-12-09.09:48:42	0	118	1
0	0	2012-12-09.09:48:51	0	116	1
0	0	2012-12-09.09:49:00	0	116	1
27	9	2012-12-09.09:49:09	0	118	1
6	3	2012-12-09.09:49:18	0	118	1
3	0	2012-12-09.09:49:27	0	118	1
6	3	2012-12-09.09:49:36	0	118	1
0	0	2012-12-09.09:49:45	0	118	1
3	0	2012-12-09.09:49:54	0	116	1
72	12	2012-12-09.09:50:02	8	134	1
24	6	2012-12-09.09:50:10	7	118	1
0	0	2012-12-09.09:50:19	6	118	1
0	0	2012-12-09.09:50:28	5	118	1
0	0	2012-12-09.09:50:37	4	118	1
3	0	2012-12-09.09:50:45	4	116	1
0	0	2012-12-09.09:50:54	3	116	1
36	9	2012-12-09.09:51:03	3	129	1
18	3	2012-12-09.09:51:11	2	118	1
0	0	2012-12-09.09:51:19	2	118	1
0	0	2012-12-09.09:51:28	2	118	1
3	0	2012-12-09.09:51:38	1	118	1
0	0	2012-12-09.09:51:47	1	116	1
3	0	2012-12-09.09:51:57	1	116	1
24	12	2012-12-09.09:52:06	1	130	1
3	0	2012-12-09.09:52:15	1	118	1
3	0	2012-12-09.09:52:25	0	118	1
0	0	2012-12-09.09:52:34	0	118	1
0	0	2012-12-09.09:52:44	0	118	1
3	3	2012-12-09.09:52:52	0	116	1
6	3	2012-12-09.09:53:01	0	116	1
24	6	2012-12-09.09:53:10	0	118	1
3	0	2012-12-09.09:53:19	0	118	1
6	3	2012-12-09.09:53:28	0	118	1
3	3	2012-12-09.09:53:37	0	118	1
0	0	2012-12-09.09:53:46	0	116	1
3	0	2012-12-09.09:53:55	0	116	1
36	12	2012-12-09.09:54:04	0	127	1
3	0	2012-12-09.09:54:13	24	118	1
0	0	2012-12-09.09:54:22	20	118	1
3	0	2012-12-09.09:54:31	17	118	1
0	0	2012-12-09.09:54:40	16	118	1
0	0	2012-12-09.09:54:49	13	116	1
0	0	2012-12-09.09:54:57	11	116	1
183	21	2012-12-09.09:55:06	17	138	1
3	3	2012-12-09.09:55:15	16	118	1
6	3	2012-12-09.09:55:23	13	118	1
0	0	2012-12-09.09:55:32	11	118	1
0	0	2012-12-09.09:55:41	10	118	1
0	0	2012-12-09.09:55:50	9	116	1
0	0	2012-12-09.09:55:59	7	116	1
27	9	2012-12-09.09:56:09	6	118	1
3	0	2012-12-09.09:56:18	5	118	1
0	0	2012-12-09.09:56:26	4	118	1
0	0	2012-12-09.09:56:34	20	118	1
0	0	2012-12-09.09:56:42	17	118	1
0	0	2012-12-09.09:56:50	15	116	1
0	0	2012-12-09.09:56:59	13	116	1
33	12	2012-12-09.09:57:08	11	118	1
0	0	2012-12-09.09:57:16	9	118	1
0	0	2012-12-09.09:57:24	8	118	1
0	0	2012-12-09.09:57:33	7	118	1
0	0	2012-12-09.09:57:41	6	118	1
0	0	2012-12-09.09:57:50	6	116	1
3	3	2012-12-09.09:57:58	12	116	1
21	12	2012-12-09.09:58:07	10	125	1
3	0	2012-12-09.09:58:16	8	118	1
3	0	2012-12-09.09:58:25	8	118	1
0	0	2012-12-09.09:58:33	7	118	1
3	0	2012-12-09.09:58:41	6	118	1
0	0	2012-12-09.09:58:49	5	116	1
0	0	2012-12-09.09:58:57	4	116	1
27	15	2012-12-09.09:59:05	4	128	1
0	0	2012-12-09.09:59:14	3	118	1
3	0	2012-12-09.09:59:23	3	118	1
3	0	2012-12-09.09:59:32	17	118	1
0	0	2012-12-09.09:59:40	16	118	1
0	0	2012-12-09.09:59:50	13	116	1
0	0	2012-12-09.09:59:59	11	116	1
72	15	2012-12-09.10:00:07	33	123	1
0	0	2012-12-09.10:00:16	28	118	1
3	0	2012-12-09.10:00:25	26	118	1
0	0	2012-12-09.10:00:33	22	118	1
0	0	2012-12-09.10:00:43	18	118	1
3	0	2012-12-09.10:00:51	16	116	1
3	0	2012-12-09.10:01:00	14	116	1
24	6	2012-12-09.10:01:09	12	118	1
0	0	2012-12-09.10:01:17	10	118	1
3	0	2012-12-09.10:01:25	9	118	1
3	0	2012-12-09.10:01:34	8	118	1
6	3	2012-12-09.10:01:43	7	118	1
0	0	2012-12-09.10:01:53	6	116	1
24	6	2012-12-09.10:02:02	5	127	1
18	3	2012-12-09.10:02:12	4	118	1
3	0	2012-12-09.10:02:20	4	118	1
0	0	2012-12-09.10:02:28	3	118	1
0	0	2012-12-09.10:02:37	17	118	1
3	0	2012-12-09.10:02:46	15	116	1
3	0	2012-12-09.10:02:56	12	116	1
42	15	2012-12-09.10:03:05	11	132	1
3	0	2012-12-09.10:03:14	10	118	1
3	0	2012-12-09.10:03:23	8	118	1
0	0	2012-12-09.10:03:32	7	118	1
0	0	2012-12-09.10:03:41	6	118	1
3	0	2012-12-09.10:03:51	5	116	1
3	0	2012-12-09.10:04:00	4	116	1
33	12	2012-12-09.10:04:08	11	118	1
0	0	2012-12-09.10:04:17	17	118	1
3	0	2012-12-09.10:04:26	14	118	1
0	0	2012-12-09.10:04:34	13	118	1
0	0	2012-12-09.10:04:43	11	118	1
0	0	2012-12-09.10:04:52	9	116	1
3	0	2012-12-09.10:05:01	8	116	1
24	6	2012-12-09.10:05:10	7	118	1
0	0	2012-12-09.10:05:19	6	118	1
3	0	2012-12-09.10:05:29	5	118	1
0	0	2012-12-09.10:05:38	4	118	1
0	0	2012-12-09.10:05:47	4	116	1
0	0	2012-12-09.10:05:55	3	116	1
36	9	2012-12-09.10:06:03	3	130	1
3	0	2012-12-09.10:06:12	2	118	1
6	3	2012-12-09.10:06:21	2	118	1
3	0	2012-12-09.10:06:29	2	118	1
3	0	2012-12-09.10:06:38	1	118	1
0	0	2012-12-09.10:06:46	1	116	1
0	0	2012-12-09.10:06:55	1	116	1
39	12	2012-12-09.10:07:04	1	129	1
6	3	2012-12-09.10:07:13	1	118	1
3	0	2012-12-09.10:07:22	0	118	1
3	0	2012-12-09.10:07:31	0	118	1
3	0	2012-12-09.10:07:39	0	118	1
0	0	2012-12-09.10:07:48	0	116	1
6	3	2012-12-09.10:07:57	0	116	1
27	15	2012-12-09.10:08:05	0	128	1
0	0	2012-12-09.10:08:13	0	118	1
6	3	2012-12-09.10:08:21	0	118	1
3	0	2012-12-09.10:08:30	0	118	1
0	0	2012-12-09.10:08:39	0	118	1
0	0	2012-12-09.10:08:47	0	116	1
0	0	2012-12-09.10:08:56	0	116	1
45	15	2012-12-09.10:09:04	0	128	1
6	3	2012-12-09.10:09:12	0	118	1
6	3	2012-12-09.10:09:21	0	118	1
3	3	2012-12-09.10:09:29	0	118	1
6	3	2012-12-09.10:09:37	7	118	1
3	0	2012-12-09.10:09:45	7	116	1
0	0	2012-12-09.10:09:54	6	116	1
93	12	2012-12-09.10:10:04	5	135	1
3	0	2012-12-09.10:10:12	20	118	1
0	0	2012-12-09.10:10:21	17	118	1
0	0	2012-12-09.10:10:30	15	118	1
0	0	2012-12-09.10:10:39	13	118	1
0	0	2012-12-09.10:10:47	11	116	1
3	0	2012-12-09.10:10:56	9	116	1
42	15	2012-12-09.10:11:05	8	127	1
0	0	2012-12-09.10:11:13	7	118	1
3	0	2012-12-09.10:11:21	6	118	1
3	3	2012-12-09.10:11:29	6	118	1
0	0	2012-12-09.10:11:38	5	118	1
6	3	2012-12-09.10:11:46	4	116	1
3	3	2012-12-09.10:11:54	4	116	1
36	9	2012-12-09.10:12:02	3	129	1
0	0	2012-12-09.10:12:11	2	118	1
3	0	2012-12-09.10:12:21	2	118	1
3	0	2012-12-09.10:12:30	2	118	1
3	0	2012-12-09.10:12:40	2	118	1
0	0	2012-12-09.10:12:48	1	116	1
3	0	2012-12-09.10:12:58	1	116	1
24	12	2012-12-09.10:13:06	1	132	1
0	0	2012-12-09.10:13:15	1	118	1
0	0	2012-12-09.10:13:24	1	118	1
0	0	2012-12-09.10:13:33	0	118	1
3	0	2012-12-09.10:13:42	0	118	1
3	0	2012-12-09.10:13:51	0	116	1
0	0	2012-12-09.10:14:00	0	116	1
33	15	2012-12-09.10:14:08	16	121	1
0	0	2012-12-09.10:14:17	14	118	1
0	0	2012-12-09.10:14:25	12	118	1
0	0	2012-12-09.10:14:34	10	118	1
0	0	2012-12-09.10:14:44	9	118	1
0	0	2012-12-09.10:14:52	7	116	1
18	3	2012-12-09.10:15:01	6	137	1
21	6	2012-12-09.10:15:10	6	118	1
3	0	2012-12-09.10:15:19	5	118	1
3	0	2012-12-09.10:15:29	4	118	1
3	0	2012-12-09.10:15:39	3	118	1
3	0	2012-12-09.10:15:48	3	116	1
0	0	2012-12-09.10:15:57	2	116	1
33	15	2012-12-09.10:16:05	2	132	1
0	0	2012-12-09.10:16:14	2	118	1
3	0	2012-12-09.10:16:23	1	118	1
0	0	2012-12-09.10:16:31	1	118	1
3	0	2012-12-09.10:16:39	1	118	1
0	0	2012-12-09.10:16:48	1	116	1
3	0	2012-12-09.10:16:58	1	116	1
21	12	2012-12-09.10:17:07	0	123	1
3	0	2012-12-09.10:17:16	0	118	1
3	3	2012-12-09.10:17:25	0	118	1
3	0	2012-12-09.10:17:35	8	118	1
3	0	2012-12-09.10:17:44	6	118	1
3	0	2012-12-09.10:17:54	5	116	1
36	12	2012-12-09.10:18:04	4	127	1
3	0	2012-12-09.10:18:12	4	118	1
0	0	2012-12-09.10:18:21	3	118	1
0	0	2012-12-09.10:18:30	3	118	1
0	0	2012-12-09.10:18:39	2	118	1
3	0	2012-12-09.10:18:48	2	116	1
3	0	2012-12-09.10:18:57	2	116	1
24	12	2012-12-09.10:19:06	1	127	1
3	0	2012-12-09.10:19:15	1	118	1
0	0	2012-12-09.10:19:24	1	118	1
0	0	2012-12-09.10:19:33	1	118	1
0	0	2012-12-09.10:19:43	1	118	1
0	0	2012-12-09.10:19:51	0	116	1
0	0	2012-12-09.10:20:00	0	116	1
24	6	2012-12-09.10:20:09	0	118	1
3	0	2012-12-09.10:20:18	0	118	1
0	0	2012-12-09.10:20:27	0	118	1
3	3	2012-12-09.10:20:36	0	118	1
0	0	2012-12-09.10:20:45	0	118	1
0	0	2012-12-09.10:20:54	0	116	1
27	6	2012-12-09.10:21:03	0	130	1
0	0	2012-12-09.10:21:11	0	118	1
3	3	2012-12-09.10:21:20	0	118	1
3	0	2012-12-09.10:21:28	15	118	1
3	0	2012-12-09.10:21:38	12	118	1
3	0	2012-12-09.10:21:46	10	116	1
0	0	2012-12-09.10:21:55	10	116	1
33	9	2012-12-09.10:22:04	8	129	1
3	0	2012-12-09.10:22:13	7	118	1
3	0	2012-12-09.10:22:23	6	118	1
0	0	2012-12-09.10:22:32	5	118	1
6	3	2012-12-09.10:22:42	4	118	1
0	0	2012-12-09.10:22:51	3	116	1
3	0	2012-12-09.10:23:00	3	116	1
27	9	2012-12-09.10:23:10	2	118	1
3	0	2012-12-09.10:23:19	2	118	1
3	0	2012-12-09.10:23:29	2	118	1
3	0	2012-12-09.10:23:38	1	118	1
3	0	2012-12-09.10:23:47	1	116	1
0	0	2012-12-09.10:23:56	1	116	1
42	12	2012-12-09.10:24:04	1	129	1
69	3	2012-12-09.10:24:12	1	118	1
3	0	2012-12-09.10:24:21	0	118	1
6	3	2012-12-09.10:24:30	0	118	1
3	0	2012-12-09.10:24:39	0	118	1
6	3	2012-12-09.10:24:48	0	116	1
0	0	2012-12-09.10:24:57	0	116	1
102	15	2012-12-09.10:25:06	0	132	1
3	0	2012-12-09.10:25:15	0	118	1
3	0	2012-12-09.10:25:24	0	118	1
0	0	2012-12-09.10:25:33	0	118	1
0	0	2012-12-09.10:25:42	0	118	1
3	0	2012-12-09.10:25:50	0	116	1
0	0	2012-12-09.10:26:00	15	116	1
30	12	2012-12-09.10:26:09	12	118	1
0	0	2012-12-09.10:26:17	10	118	1
3	0	2012-12-09.10:26:26	9	118	1
3	0	2012-12-09.10:26:35	8	118	1
0	0	2012-12-09.10:26:43	7	118	1
3	0	2012-12-09.10:26:52	6	116	1
0	0	2012-12-09.10:27:01	5	116	1
24	6	2012-12-09.10:27:10	4	118	1
3	0	2012-12-09.10:27:20	4	118	1
3	0	2012-12-09.10:27:29	3	118	1
0	0	2012-12-09.10:27:38	2	118	1
0	0	2012-12-09.10:27:47	2	116	1
3	0	2012-12-09.10:27:55	2	116	1
39	12	2012-12-09.10:28:04	2	130	1
0	0	2012-12-09.10:28:13	1	118	1
0	0	2012-12-09.10:28:21	1	118	1
0	0	2012-12-09.10:28:30	1	118	1
0	0	2012-12-09.10:28:39	1	118	1
3	0	2012-12-09.10:28:47	1	116	1
0	0	2012-12-09.10:28:55	0	116	1
42	15	2012-12-09.10:29:05	0	128	1
3	0	2012-12-09.10:29:14	0	118	1
3	0	2012-12-09.10:29:23	0	118	1
0	0	2012-12-09.10:29:32	0	118	1
3	0	2012-12-09.10:29:41	7	118	1
3	0	2012-12-09.10:29:50	7	116	1
0	0	2012-12-09.10:29:59	6	116	1
